sentences,base,contrast,contrast_rnd
I didn't notice,-1.0,-1.0,-1.0
"Yeah, but we don't want",-1.0,-1.0,-1.0
"no, there weren't",-0.06625762,0.27290234,0.28057346
There weren't,1.0,1.0,1.0
"Give him a call, but don't spill",-0.029081834,0.5055157,-0.14214244
"Well, this one won't be making",-1.0,-0.9891648,-0.5566681
I don't have,-1.0,-1.0,-1.0
"He was red-faced with the effort, and sweat beaded on his forehead, but he didn't show",-1.0,-1.0,-0.73750794
There aren't,1.0,1.0,1.0
There weren't,1.0,1.0,1.0
I don't have,-1.0,-1.0,-1.0
"So it hardly matters what they think, because they won't have",-0.30545497,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
"they think, because they won't have",-1.0,-1.0,-1.0
"Later, this would be the crucial thing, but for now it didn't offer",-1.0,-1.0,-1.0
Who didn't agree to,-0.1474548,0.19329792,0.35069293
Maybe there weren't,0.80851895,1.0,0.8274456
"Never mind how sweet it is,” Antoine said disapprovingly, still sounding nervous, “I don't want",-1.0,-1.0,-1.0
Just don't make,-1.0,-1.0,-1.0
We don't have,-1.0,-1.0,-1.0
But she wasn't going to pull,0.6129347,0.45446146,0.7478783
He didn't pull,-1.0,-0.35276467,-1.0
Marlene stepped in beside him and didn't pull,-0.016928738,0.14003575,0.8495564
She hadn't brought over,-0.44533545,-0.6687805,-0.3153316
But I don't have,-1.0,-1.0,-1.0
"Her eyes told a thousand tales, but he didn't ask her",-0.008497953,0.5752986,0.257543
He didn't want,-1.0,-1.0,-1.0
We don't want,-1.0,-1.0,-1.0
I didn't spot,-1.0,-1.0,-1.0
We hadn't seen,-1.0,-1.0,-1.0
My lungs hadn't suffered,-0.23944736,0.02074187,1.0
I haven't,-0.13440016,0.024200954,0.39706534
"Tell them how it happened, but don't drag",-0.027275175,-1.0,-0.8964632
He knew she didn't have,-1.0,-1.0,-1.0
Like you don't want,-1.0,-1.0,-1.0
"I, uh, I don't have",-0.8727866,-0.8504865,-0.08506392
"Hell, there wouldn't be",1.0,0.87868196,0.7123325
I don't see,-1.0,-1.0,-0.82341766
"As far as I knew, my parents didn't have",-0.81310934,-1.0,-0.40743244
So I wouldn't recognize,-0.28060848,-0.7784384,-0.7338454
He hadn't seen,-1.0,-1.0,-1.0
I didn't wear,-1.0,-1.0,-1.0
Mrs. Tremayne didn't have,-1.0,-0.8408045,-0.54499716
"After all, it wasn't as if he had",0.28355142,0.33515698,1.0
She wasn't wearing,-1.0,-1.0,-1.0
She didn't have,-1.0,-1.0,-1.0
I wouldn't put,-1.0,-1.0,-1.0
"Look, I don't want",-1.0,-1.0,-1.0
"Well, at least the troops won't have",-0.90195215,-1.0,-1.0
The noise hadn't aroused,-1.0,-1.0,-1.0
Most of them don't have,-1.0,-1.0,-1.0
"If they haven't, pick",-1.0,-1.0,-1.0
Ilna hadn't noticed,-1.0,-0.23367997,-1.0
"It was a good-sized creature, though it didn't have",-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
They didn't look like,-0.86279935,-1.0,-0.9126237
And I don't see,-0.6391944,-1.0,0.23270282
There weren't,1.0,1.0,1.0
There weren't,1.0,1.0,1.0
Hedia didn't see,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
There sure aren't,0.05883856,0.4602394,0.50017405
He didn't think,-1.0,-1.0,-1.0
"The switchbacks were rough enough, but John cut between them whenever there weren't",-0.10834725,0.017786603,-0.02403875
There aren't,1.0,1.0,-0.40031144
And I haven't got,-1.0,-0.21078442,-1.0
but I don't do,-1.0,-0.7068019,-1.0
"Sharina was suddenly tired also, though she hadn't done",-0.16249284,-0.631727,-0.58121085
There haven't been,0.6775705,0.50798035,0.94068927
"We'll have to pack it or push it in handcarts, because we won't be taking",1.0,0.0018110976,-0.14027636
The civil port didn't have,-1.0,-1.0,-1.0
We don't want,-1.0,-1.0,-1.0
Gregg didn't have,-1.0,-1.0,-1.0
"To the best of Gregg's knowledge, the printer hadn't been used at",-1.0,-1.0,-1.0
"If Demansk's plans worked out, there wouldn't be",0.49050122,1.0,0.71423775
"Which would be good, because apart from turning pirate, Daniel didn't have",-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
Ah wouldn't start,0.52964413,0.27868533,0.080816425
But there weren't,0.89853525,1.0,1.0
There weren't,1.0,1.0,1.0
"The air smelled of flowers, but there weren't",0.45218357,0.63716394,1.0
I hadn't seen,-1.0,-1.0,-1.0
We weren't getting,0.9542392,1.0,1.0
I'd never really thought about Doug's feelings before; I'd always assumed he didn't have,-1.0,-0.8410997,-1.0
There weren't,1.0,1.0,1.0
I don't want,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
"The man deals with art as if it's geometry, and there aren't",0.07111056,-0.016248079,0.7237996
There weren't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
There wasn't,1.0,1.0,0.5146458
There weren't,1.0,1.0,1.0
There weren't,1.0,1.0,1.0
"And by the way, there aren't",0.2793051,0.37494823,0.30178994
"Since then, I don't give out",-0.61160415,-0.62178427,-1.0
There aren't,1.0,1.0,1.0
There weren't,1.0,1.0,1.0
I didn't hear,-1.0,-1.0,-1.0
I still don't see,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
"Besides, this valley's so rugged, there aren't",0.69531965,1.0,0.43743867
"He noticed that despite the approaching dusk, there weren't",0.3265505,0.49371552,0.38275903
"She called your department to change her name and address, but we haven't gotten",-0.78582335,-1.0,-0.3167077
I don't see,-1.0,-1.0,-1.0
One of the first things I learned as a writer was when in doubt don't throw,-0.68832856,-0.8070209,-0.5656438
You see that there aren't,0.24148397,0.7672459,0.8275824
I don't want,-1.0,-1.0,-1.0
"And we know it can be done right, because the Ferrets don't have",-1.0,-1.0,-1.0
"Aside from that, there's nothing urgent, because I don't have",-1.0,-0.61501783,-0.72490364
I don't want,-1.0,-1.0,-1.0
"They, at least, won't have",-1.0,-1.0,-1.0
"And I've got to say, I didn't expect to see",0.06381082,-0.25469235,0.18722543
"Unfortunately, that doesn't give me",-1.0,-1.0,-1.0
"But if he'd gone into the office early, there wouldn't be",1.0,0.9983236,1.0
But I don't foresee,-1.0,-0.27144563,-1.0
More precisely-I'm sure you didn't shed,-0.5839642,-0.93075174,-0.09403714
"Whatever else about him irritates you, I know you don't have",-1.0,-0.7473424,-1.0
We haven't had,-1.0,-1.0,-1.0
And I don't see,0.16823821,-0.037097078,0.27002564
I hope you don't intend to let,-1.0,-1.0,-1.0
He still didn't mention,-1.0,-1.0,-1.0
I see I don't have to make,-0.7220523,-1.0,-0.35460037
But he hadn't had to pull,-0.6981067,-0.17332017,0.08639693
"He might get around some greenhorn handler, but he won't try",-1.0,-1.0,-1.0
Klian had hovered on the brink of pointing out that Skirvon hadn't requested,-1.0,-1.0,-1.0
The senior sword wasn't going to shed,1.0,0.32608694,1.0
There won't be,-0.57571685,-0.17684725,-0.5696231
"First, he doesn't have",-1.0,-1.0,-1.0
"If we lose the command net, I don't want",-1.0,-1.0,-1.0
"The balance of force should be with us, but our edge is slim and we don't have",-1.0,-1.0,-1.0
But there aren't,1.0,1.0,1.0
At least they didn't have,-1.0,-0.68447053,-1.0
I don't have,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
We don't have,-1.0,-1.0,-1.0
But CIC hasn't picked up,-0.7246202,-0.4801936,-0.71954775
Dad didn't give me,-0.7258356,-0.62281585,-0.23530932
You might want to tell the skipper I don't see,-0.17563838,0.04190202,-0.19304541
I don't see,-1.0,-1.0,-1.0
Remember that there aren't,-0.38381353,0.22761306,-1.0
Our drones haven't detected,-1.0,-1.0,-0.9172522
The Bugs don't have,-1.0,-1.0,-1.0
"Thus far, Hiarnow'kharnak hadn't sustained",-0.23759796,-0.6279254,-0.11323545
"No, Milady, we didn't make",-1.0,-1.0,-0.55807275
You won't have,-1.0,-1.0,-1.0
She wouldn't have,-0.9266033,-0.7317485,-0.9835057
You won't have,-1.0,-1.0,-1.0
There wasn't time for,-1.0,-1.0,-1.0
"This is why I joined, and I don't have",-1.0,-1.0,-1.0
I don't recall seeing,-0.33118057,-0.8131755,-0.6468866
Benjamin wasn't going to shed,0.19464195,-0.6569405,-0.21355349
"From that perspective, I don't have",-1.0,-0.8580915,-0.8061493
"No, I don't have",-0.27676332,-0.87716216,0.061744675
I haven't been in,-1.0,-1.0,-1.0
"I'm going to have to avoid that particular point, and thank Ghu I don't have",-1.0,-1.0,-1.0
"As far as I'm aware, he hasn't gone into",-1.0,-1.0,-1.0
I didn't see,-1.0,-1.0,-1.0
You haven't got,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
I haven't reached,-1.0,-1.0,-1.0
But I haven't seen,-1.0,-1.0,-1.0
But you haven't asked me,-0.23789905,-0.10332904,-0.5044245
"Then I said, ' There aren't",1.0,1.0,1.0
"I tried to get her dates, but I didn't know",0.92641056,0.67205364,0.33944497
This doesn't include,-1.0,-1.0,-1.0
We haven't,1.0,1.0,1.0
At least there wouldn't be,-0.33165443,-0.24984574,0.07992695
We'll wait until there aren't,-0.09009569,0.5614739,0.62563586
There aren't,1.0,1.0,1.0
"""Besides, Jenny said, """"as I remember the scene in the Oxleys' den, there weren't",0.99549645,0.36534208,0.72544545
There aren't,1.0,1.0,1.0
They didn't find,-1.0,-1.0,-1.0
Look around you — there aren't,0.42548692,0.95958126,0.7000928
There weren't,1.0,1.0,1.0
They didn't switch off,-1.0,-1.0,-1.0
We didn't get,-1.0,-1.0,-1.0
"Once you're inside China, there won't be",0.5911751,0.65384215,0.7764629
The ICU staff wouldn't give me,-1.0,-1.0,-1.0
Gretchen didn't see,-1.0,-1.0,-1.0
The tire iron didn't have,-1.0,-1.0,-1.0
"She'd never thought of herself as a particularly brave person, and she wasn't out to win",-0.6815556,-1.0,-0.7204892
You haven't given us,-1.0,-0.7473765,-0.2857034
He didn't have,-1.0,-1.0,-1.0
It didn't take,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
"There weren't, for once,",-1.0,-1.0,-1.0
They didn't have,-1.0,-1.0,-1.0
"And you know, John, if it was after ten-thirty or so, there wouldn't be",0.71336675,1.0,1.0
I haven't put,-1.0,-1.0,-1.0
It seems funny there weren't,0.04338638,0.2076123,0.332905
She didn't seem to have,-0.636347,-0.81536055,-0.7602912
"Oh, Tip, I know we didn't quench",-0.93417096,-1.0,-0.95259947
We need a cleric or priestess to do it since we haven't,1.0,1.0,0.5762949
But I don't know,0.68440324,0.22407772,1.0
I wasn't taking,-0.5470241,-0.54295486,-0.46190277
Czechs and naturally I wasn't taking,-0.41688704,0.2754646,0.13480778
He doesn't show,-1.0,-1.0,-1.0
Haven't you,1.0,1.0,1.0
And I don't need,-1.0,-1.0,-0.79632753
But we don't know how near,-1.0,-1.0,-1.0
"Careful, Geordie, we don't want",-1.0,-1.0,-1.0
I didn't have,-1.0,-1.0,-1.0
I don't see,-1.0,-1.0,-1.0
Ursula decided that she didn't need,-1.0,-1.0,-1.0
"""It happened once before, yes, Gabriel replied, """"but there weren't",0.77017784,0.85248834,0.55846924
They haven't filed,-1.0,-1.0,-1.0
I don't know of,-1.0,-1.0,-1.0
I don't know of,-1.0,-1.0,-1.0
The term offshore clearly hadn't rung,-0.118845925,-1.0,-0.23919092
There won't be,-0.33931604,-0.18550253,-0.61899865
"Well, Alan,' said Henry, in a scornful voice, 'you'd better get out of love quick or you won't have",-0.30621937,-1.0,-1.0
She wants the killer to be Mr Ian because she doesn't want to find,-1.0,-1.0,-1.0
I don't know,1.0,0.70857626,-0.22605285
There aren't,1.0,1.0,1.0
"Jenny said, 'I don't want",-1.0,-1.0,-1.0
Making sure there weren't,0.504925,0.16659136,0.03855661
That way you won't have,-1.0,-1.0,-1.0
I haven't seen,-1.0,-1.0,-1.0
Just keep things shipshape and you won't have,-0.62572205,-1.0,-0.35094443
I don't have,-1.0,-1.0,-1.0
Only Hub didn't want,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
The State Department doesn't want,-1.0,-1.0,-1.0
There's eleven pages and seven of them don't have,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
They didn't use,-1.0,-1.0,-1.0
She wasn't taking,-1.0,-0.4433564,-1.0
It doesn't break,-1.0,-1.0,-1.0
We didn't have,-1.0,-1.0,-1.0
Because there aren't,1.0,1.0,1.0
The fans gave him every grief and there weren't,0.9986001,0.9033659,0.75790197
"I wore no underwear, so there wouldn't be",0.75119734,0.47667822,0.6516851
"Now that we have conquered our jealousy, we won't have",0.3424451,-0.74731016,0.27840766
She had taken a hint from me and hadn't worn,-1.0,-1.0,-1.0
I didn't hear,-0.8381967,-1.0,-1.0
"There's that short mast right on the stern, but there aren't",0.10954657,0.51800114,0.45257777
"Well, your crew isn't taking",0.943894,0.2798048,1.0
"""Incredibly, the """"elders"""" hadn't posted",0.0042199763,-0.38481984,0.46828985
We don't have,-1.0,-1.0,-1.0
He hoped to keep his distance and didn't want,-1.0,-1.0,-1.0
You haven't got,-1.0,-1.0,-1.0
"We're the, uh, the hostage-rescue team; we don't want",-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
"""Dortmunder said to the others over his shoulder, """"Just stay right here, and you won't start",0.12030603,-0.16339633,0.18443386
"I stepped ashore in the dark, hoping there wouldn't be",0.8608308,0.6272848,1.0
"""I said, """"I hope you don't have",-1.0,-0.92007136,-1.0
That way there wouldn't be,0.04735154,0.16982804,0.15068091
Make sure I didn't bring,-1.0,-1.0,-1.0
She wasn't taking,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
Two guys who know the stuff don't take,-1.0,-1.0,-1.0
"It was a four-story building, although there didn't seem to be",0.5375275,0.37474254,0.81667304
I didn't see,-1.0,-1.0,-1.0
Gabriel wouldn't want,-1.0,-1.0,-1.0
I didn't see,-1.0,-1.0,-1.0
It dawned on me that I hadn't been aware of,-0.3824775,0.5757791,-0.009389992
"Sorry, he didn't have",-1.0,-1.0,-1.0
She didn't require,-1.0,-1.0,-0.9128999
Her boys certainly didn't have,-0.66216576,-1.0,-1.0
In the beginning she'd promised herself she wouldn't make,-1.0,-0.3663487,0.47550848
"""She - Alice - had screamed at her mother, """"You aren't going to have",-1.0,-0.6742821,-1.0
It is because they wouldn't have,-0.9394135,-1.0,-0.15785247
And there don't seem to be,-0.015951104,0.23780291,0.83149815
Her pubic hair was thin and sparse enough that I knew that there weren't going to be,1.0,0.37675336,0.77331537
You know that I didn't have,-1.0,-1.0,-1.0
I got a couple of things so that there wouldn't be,0.6907764,0.8314562,0.8036062
She didn't have,-1.0,-1.0,-1.0
Since she didn't solicit,-1.0,-1.0,-1.0
"Marlyn was behind her, and though surprised, indicated that she didn't have",-1.0,-1.0,-0.9806048
"I was so afraid that I was going to have to stay at the college, and that I wouldn't find",-1.0,-1.0,-0.9026866
"We made it clear what we were going to do to the Bishop, and he doesn't have",-1.0,-1.0,-1.0
"With the suddenness of what had happened, the FBI agents didn't have",-1.0,-1.0,-1.0
"Standing naked in front of me, she didn't make",-1.0,-0.4097961,-0.6341026
"""That done, she turned to me again and said """"And I do hope you aren't experiencing",-1.0,-1.0,-0.608911
"""But…"""" Renee shrugged, """"it won't leave",1.0,1.0,1.0
You won't hear,-1.0,-0.2572703,-1.0
"I'll be upstairs if I'm needed, but I don't want",-1.0,-1.0,-1.0
"Usually it's very relaxing to be with someone who's so self-absorbed, because it doesn't make",0.18762279,-0.18937802,-0.32366496
If he hasn't actually seen,-1.0,-0.457597,-1.0
PANIC A moment ago there hadn't been,0.36752015,0.4393603,0.4561218
If you don't have,-1.0,-1.0,-1.0
There didn't seem to be,-0.17610352,-0.3017524,-0.044811122
Doesn't ring,-1.0,-1.0,-1.0
You don't take,-1.0,-1.0,-1.0
I don't need to hear,-1.0,0.043974668,-1.0
Except there didn't seem to be,0.14270884,-0.30966842,0.10717669
There won't be,-0.80866367,-1.0,-0.5417058
He hoped he wouldn't have,-1.0,-1.0,-0.97090036
I haven't noticed,-0.8470363,-1.0,-1.0
Lucia didn't have,-1.0,-1.0,-1.0
He wasn't about to take,-1.0,-1.0,-1.0
He didn't wear,-1.0,-1.0,-1.0
I trust that you won't raise,-1.0,-0.72067773,-0.07387344
She didn't have,-1.0,-1.0,-1.0
I didn't plan,-1.0,-1.0,-1.0
"Soon, I wasn't able to see",0.36845917,0.13226476,-0.096148275
You don't have,-1.0,-0.89067775,-1.0
"Leave the ship to me, he might have been saying, but don't make",-0.6165134,-0.96407956,0.3751601
The French don't have,-1.0,-1.0,-1.0
Let's hope we don't get,0.1272165,-0.226808,0.31082872
"That reminds me, I don't see",0.07871343,0.4099562,0.57746285
I don't think we need,-1.0,-1.0,-1.0
Let's hope they don't bring out,-1.0,-1.0,-1.0
The trouble is there don't seem to be,0.04599741,0.010218842,0.012512748
"They lose the schooners too,' Ramage pointed out 'Soon they won't have",-1.0,-1.0,-0.39168862
And they're the losers because soon there won't be,0.86002415,0.5254079,1.0
But I don't remember,0.40372965,0.23639236,0.5157052
"""Providing there aren't",0.51982814,1.0,0.820527
I just wanted to make sure you understood that you don't take,-1.0,-1.0,-1.0
She didn't seem to have,-1.0,-1.0,-1.0
"If he felt her gaze, his back didn't show",-0.37476796,-0.7438965,-0.055892948
"God, she wouldn't have",0.003762628,0.18888348,-0.3671672
I'm telling you this so there won't be,0.7658123,0.24319154,0.67302656
She didn't have,-1.0,-1.0,-1.0
My eyes were closed but it was like watching fireworks and there aren't,0.1846889,1.0,0.98324585
"Well, in a lot of cases, we don't have",-1.0,-1.0,-1.0
"Anybody who does better than that, who aver- ages more than 3.5 matches, doesn't have to wash",-1.0,-1.0,-1.0
I didn't expect,-1.0,-1.0,-1.0
Julie doesn't have,-1.0,-1.0,-1.0
"This is so effective, there won't be",0.073423214,0.6524177,0.6168406
One thing about being a cop is that we don't have,-0.03321804,-1.0,-1.0
You wouldn't get,-0.70293075,-0.54960024,-0.32727998
There aren't,1.0,1.0,1.0
Since he didn't have,-1.0,-1.0,-1.0
She hadn't seen,-1.0,-1.0,-1.0
"— and do it right for once, and mayhap he won't break",-0.6743455,-0.71803266,-0.65503836
I didn't want,-1.0,-1.0,-1.0
"Well, I don't see",0.8636168,0.27623603,1.0
I didn't have,-1.0,-1.0,-1.0
We didn't have,-1.0,-1.0,-1.0
We haven't raided,-1.0,-1.0,-1.0
"But, I say, you know, old thing, I haven't",0.73737836,0.9741443,0.55620545
It is a good thing that I didn't take,-1.0,-1.0,-0.89686894
"Well, you two certainly haven't come to pin",-1.0,-1.0,-1.0
But she certainly didn't want to take,-1.0,-1.0,-1.0
"""Well, she sighed, """"I for one won't shed",0.71425134,0.37655094,0.11050978
Must be impeller-driven but… I don't see,0.16246875,0.032523386,1.0
Society doesn't impose,-1.0,-1.0,-1.0
Crafter didn't bring,-0.863475,-0.88939786,-0.43726546
"It's my deduction that we can go up and down those stairs all night, and we won't find",-1.0,-1.0,-1.0
"After all, I wasn't expecting",-1.0,-1.0,-1.0
And now they tell me I don't have,-1.0,-1.0,-0.66731584
I wasn't ready to make,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
Sometimes we don't get,-1.0,-0.66317517,-0.5185357
Ronan won't ask you,0.04188677,-0.02977673,0.59649336
It doesn't require,-1.0,-1.0,-1.0
I don't wish for,-1.0,-1.0,-1.0
You won't find,-1.0,-1.0,-1.0
So that's why we didn't see,-1.0,-1.0,-0.6923477
There haven't been,0.27978694,0.24448287,0.40951693
We haven't received,-1.0,-1.0,-1.0
I guess it's good that there aren't,0.06844537,0.6312213,0.666478
But an animal doesn't have,-1.0,-1.0,-0.8639368
A fish hasn't got,-0.19874686,-1.0,-0.8291341
He doesn't know,0.49696636,0.20862114,0.05830518
Some don't have,-1.0,-1.0,-1.0
"I, I don't think I have",-0.92784107,-0.76718074,-0.018937567
But you didn't try to test,-0.8131695,-1.0,-1.0
"Harry Potter, judging by the expression on his face, didn't seem to have",1.0,1.0,1.0
Professor Snape hadn't found,-1.0,-1.0,-1.0
"She kept her jaw locked, didn't let",-1.0,-0.8535956,-0.46888483
The man hadn't raised,-1.0,-1.0,-1.0
This time the bat didn't have,-1.0,-1.0,-1.0
There haven't been,0.15424281,0.3871575,0.3571926
"And you know, Pen, I don't see",-0.15382074,0.09613142,0.67722887
it looked like he wasn't having,-0.28947395,-1.0,-0.2037453
It looked like he wasn't having,-0.70143634,-0.3868362,-0.24923266
"Yes, I needed to know why, if I didn't have",-1.0,-1.0,-1.0
We don't want,-1.0,-1.0,-1.0
Montoya won't win,-1.0,-1.0,-0.7702105
"Often as not, neither Sylvia nor the children attended-or if they did, there weren't",0.19440387,-0.371408,0.02907536
"Other than an occasional Sandoval and two Sneads, Dan and Carly didn't find",-1.0,-1.0,-1.0
