sentences,base,contrast,contrast_rnd
especially since we didn't have,-0.3380865,-0.20279579,0.025904916
There weren't,16.246693,17.12653,17.017818
I didn't see,-0.41817346,-0.44657177,-0.508845
I don't seem to have,1.6252409,1.7312725,1.7262031
`I haven't,8.429712,8.645759,8.338448
I don't see,0.3309852,0.24593309,0.30262408
I haven't met,4.128403,4.068847,5.070472
But he hadn't,0.22199893,0.49068207,0.118260324
There aren't,22.277325,22.98354,23.156467
I didn't see,-0.41817346,-0.44657177,-0.508845
"Luckily, so far there haven't been",-1.163995,-1.2097043,-0.910058
Won't make,4.8105726,4.9543467,6.47125
Doesn't ring,2.8446622,3.9674363,6.4067836
I don't have,-0.13459282,0.11821462,0.19431818
I don't know,3.1374218,3.0949862,3.8626437
I need to make certain there weren't,7.678809,8.2486,7.864412
She still doesn't have,1.4258647,1.4224004,1.7509922
There aren't,22.277325,22.98354,23.156467
There hadn't been,-5.311917,-4.811554,-4.2556396
There weren't,16.246693,17.12653,17.017818
There weren't,16.246693,17.12653,17.017818
"In fact, there didn't seem to be",-1.4994706,-1.3703524,-1.3536432
There wouldn't be,-17.26972,-16.818546,-16.957912
Perhaps because she didn't want to take,0.46522632,0.44697487,0.5208046
There aren't,22.277325,22.98354,23.156467
Couldn't get,4.979977,5.5212717,8.955593
But of course he wouldn't have,-4.3585362,-4.049026,-4.046143
I don't have,-0.13459282,0.11821462,0.19431818
"I mean, you realize there aren't",1.3993038,1.7511259,1.8005315
She knew there weren't,4.3735538,4.7605653,4.122217
It'd be more fun if you didn't have,-3.6836045,-4.2616634,-3.7533393
It made Pat's prick hard but Sue didn't play,-2.5409868,-2.3711352,-2.3594098
You're my roommate – and more now – and I don't want,-1.4160143,-1.3743736,-1.3050919
"My one major asset, unique and inimitable, only I hadn't scored",-0.95431507,-0.980258,-0.89368737
Grus hadn't issued,2.7440403,3.075504,3.5601134
You won't find,8.970373,8.95755,8.811513
"Johnny Killain, you haven't",2.154379,2.1556633,2.4070497
I don't see,0.3309852,0.24593309,0.30262408
I don't see,0.3309852,0.24593309,0.30262408
Maybe they don't have,-0.1306852,-0.29991388,0.23773734
I don't see,0.3309852,0.24593309,0.30262408
His secretary told us that he didn't have,-2.0093298,-1.8909591,-1.8903662
I didn't notice,2.1130738,1.9233215,2.293676
"Yeah, but we don't want",-2.1470518,-2.1152375,-1.7964729
"no, there weren't",3.255869,3.7018492,3.572586
There weren't,16.246693,17.12653,17.017818
"Give him a call, but don't spill",1.9504696,2.1045198,1.7862664
"Well, this one won't be making",0.12682137,0.174734,0.1952101
I don't have,-0.13459282,0.11821462,0.19431818
"He was red-faced with the effort, and sweat beaded on his forehead, but he didn't show",0.21026358,0.18145262,0.2274344
There aren't,22.277325,22.98354,23.156467
There weren't,16.246693,17.12653,17.017818
I don't have,-0.13459282,0.11821462,0.19431818
"So it hardly matters what they think, because they won't have",-2.1940098,-2.1735713,-2.255348
I don't have,-0.13459282,0.11821462,0.19431818
"they think, because they won't have",-1.9470527,-1.9605703,-2.0469623
"Later, this would be the crucial thing, but for now it didn't offer",0.08993828,0.2593858,0.18554796
Who didn't agree to,12.543255,10.9558735,10.328836
Maybe there weren't,4.516425,4.9460897,4.665965
"Never mind how sweet it is,” Antoine said disapprovingly, still sounding nervous, “I don't want",-3.6898644,-3.6467793,-3.462422
Just don't make,-1.9371538,-2.2234912,-1.6957476
We don't have,1.3276724,1.1780308,1.0118568
But she wasn't going to pull,0.6217247,0.56246394,0.5433885
He didn't pull,0.41502088,0.44132894,0.041580886
Marlene stepped in beside him and didn't pull,1.8926547,2.068404,1.6902665
She hadn't brought over,-0.0063549876,0.09785795,-0.039654344
But I don't have,0.5099953,0.67076313,0.64665025
"Her eyes told a thousand tales, but he didn't ask her",0.11665012,0.25512123,0.15153992
He didn't want,-6.3942547,-6.271599,-6.217663
We don't want,1.8843186,1.6978393,2.091063
I didn't spot,-1.2880082,-1.1792065,-1.4832063
We hadn't seen,6.59363,6.165941,6.608758
My lungs hadn't suffered,6.4909115,6.6810436,6.8878593
I haven't,14.183582,14.544412,14.171989
"Tell them how it happened, but don't drag",1.8779552,2.0516016,1.9067076
He knew she didn't have,-1.368951,-1.1732011,-0.92159593
Like you don't want,-42.721138,-42.733162,-42.330444
"I, uh, I don't have",0.3447361,0.5788354,0.49498105
"Hell, there wouldn't be",-0.9834117,-0.6885913,-0.8327614
I don't see,0.3309852,0.24593309,0.30262408
"As far as I knew, my parents didn't have",0.077684976,0.25540036,0.5452099
So I wouldn't recognize,2.6912704,2.5176704,2.9130216
He hadn't seen,3.0453963,2.9458141,2.8945599
I didn't wear,-1.5113242,-1.4926959,-1.8053261
Mrs. Tremayne didn't have,-1.3299137,-1.2587553,-0.97656953
"After all, it wasn't as if he had",-3.069286,-3.1777747,-3.0128767
She wasn't wearing,5.8939557,6.4011035,5.7554245
She didn't have,-4.508333,-4.25321,-4.440225
I wouldn't put,2.3014576,2.5659518,2.7958932
"Look, I don't want",-2.3632379,-2.3465586,-2.107722
"Well, at least the troops won't have",-1.717818,-2.0269122,-1.7892685
The noise hadn't aroused,8.513668,8.6224985,8.5969515
Most of them don't have,-0.4462066,-0.2945763,-0.3166484
"If they haven't, pick",-0.04484424,-0.13972813,-0.19505978
Ilna hadn't noticed,0.72500443,0.81407505,1.0577936
"It was a good-sized creature, though it didn't have",0.49790925,0.6464941,0.6972095
There weren't,16.246693,17.12653,17.017818
They didn't look like,-2.483397,-2.6199827,-2.0101178
And I don't see,1.2915817,1.2870762,1.3144557
There weren't,16.246693,17.12653,17.017818
There weren't,16.246693,17.12653,17.017818
Hedia didn't see,-0.19966593,-0.27830833,0.17456074
There aren't,22.277325,22.98354,23.156467
There sure aren't,1.0383582,2.0960145,3.5409636
He didn't think,-1.1589377,-1.4305315,-1.206996
"The switchbacks were rough enough, but John cut between them whenever there weren't",1.7920434,2.5344586,1.9342014
There aren't,22.277325,22.98354,23.156467
And I haven't got,-0.4747466,-0.25378346,-0.25690284
but I don't do,-0.27399245,-0.33018556,-0.049913846
"Sharina was suddenly tired also, though she hadn't done",2.6370609,2.7480705,2.6085804
There haven't been,-2.0758398,-1.5706313,-0.47470903
"We'll have to pack it or push it in handcarts, because we won't be taking",-0.4465649,-0.5404614,-0.5668062
The civil port didn't have,1.4914749,1.5262078,1.6656148
We don't want,1.8843186,1.6978393,2.091063
Gregg didn't have,-4.7891655,-4.688301,-4.621024
"To the best of Gregg's knowledge, the printer hadn't been used at",1.658122,1.5320904,1.6255183
"If Demansk's plans worked out, there wouldn't be",-0.3509648,-0.08535132,-0.3365053
"Which would be good, because apart from turning pirate, Daniel didn't have",-0.79213804,-0.583417,-0.5799891
I don't have,-0.13459282,0.11821462,0.19431818
I don't want,-14.001939,-14.054201,-13.802122
Ah wouldn't start,-15.8043785,-18.898699,-16.995392
But there weren't,8.729517,9.146074,8.801216
There weren't,16.246693,17.12653,17.017818
"The air smelled of flowers, but there weren't",5.9332156,6.314784,6.370124
I hadn't seen,5.416912,5.3028803,5.6397524
We weren't getting,1.5539439,1.8502717,2.0855403
I'd never really thought about Doug's feelings before; I'd always assumed he didn't have,-0.3243246,0.05807276,-0.19727
There weren't,16.246693,17.12653,17.017818
I don't want,-14.001939,-14.054201,-13.802122
I don't have,-0.13459282,0.11821462,0.19431818
"The man deals with art as if it's geometry, and there aren't",6.8033695,7.1971636,7.0021367
There weren't,16.246693,17.12653,17.017818
There aren't,22.277325,22.98354,23.156467
There wasn't,20.037346,21.183796,21.255457
There weren't,16.246693,17.12653,17.017818
There weren't,16.246693,17.12653,17.017818
"And by the way, there aren't",2.507033,2.8978734,2.9014277
"Since then, I don't give out",-0.21361607,-0.16674939,-0.083800755
There aren't,22.277325,22.98354,23.156467
There weren't,16.246693,17.12653,17.017818
I didn't hear,0.47469592,0.39757407,0.32619464
I still don't see,1.3857447,1.5385518,1.6169851
There aren't,22.277325,22.98354,23.156467
"Besides, this valley's so rugged, there aren't",8.867854,9.186966,9.123805
"He noticed that despite the approaching dusk, there weren't",9.219441,9.3831,9.25749
"She called your department to change her name and address, but we haven't gotten",-0.42039403,-0.4145766,-0.62043035
I don't see,0.3309852,0.24593309,0.30262408
One of the first things I learned as a writer was when in doubt don't throw,0.120276794,0.88014555,0.4629982
You see that there aren't,5.0083275,5.3756905,5.2774763
I don't want,-14.001939,-14.054201,-13.802122
"And we know it can be done right, because the Ferrets don't have",0.13979799,0.27107924,0.21220574
"Aside from that, there's nothing urgent, because I don't have",-0.16538265,0.0066265203,-0.18779722
I don't want,-14.001939,-14.054201,-13.802122
"They, at least, won't have",-1.8571429,-1.8526636,-1.748484
"And I've got to say, I didn't expect to see",-0.23797269,-0.39586905,-0.23703837
"Unfortunately, that doesn't give me",-1.413066,-1.4152932,-1.0696129
"But if he'd gone into the office early, there wouldn't be",0.3296898,0.53940964,0.35439345
But I don't foresee,1.3417753,1.4871042,1.6709274
More precisely-I'm sure you didn't shed,1.2673256,1.4577372,1.165616
"Whatever else about him irritates you, I know you don't have",-0.7332402,-0.53164613,-0.66132855
We haven't had,5.8933,5.600877,6.023526
And I don't see,1.2915817,1.2870762,1.3144557
I hope you don't intend to let,-0.8271519,-0.74910605,-0.53665364
He still didn't mention,-0.32952923,-0.24301502,-0.25697654
I see I don't have to make,0.6749702,0.92559916,0.9958215
But he hadn't had to pull,-0.4164325,-0.4183169,-0.55647254
"He might get around some greenhorn handler, but he won't try",3.842365,4.066727,3.9650028
Klian had hovered on the brink of pointing out that Skirvon hadn't requested,-0.050413586,0.06971246,0.11209641
The senior sword wasn't going to shed,0.9566662,1.0123123,1.1015215
There won't be,-17.69844,-16.813433,-15.577871
"First, he doesn't have",-6.4816637,-6.3842096,-6.432135
"If we lose the command net, I don't want",-0.62731826,-0.6612486,-0.61368
"The balance of force should be with us, but our edge is slim and we don't have",-0.21566941,-0.14684714,-0.23224778
But there aren't,10.118433,10.389061,10.518584
At least they didn't have,-5.517602,-5.738061,-5.497684
I don't have,-0.13459282,0.11821462,0.19431818
There aren't,22.277325,22.98354,23.156467
We don't have,1.3276724,1.1780308,1.0118568
But CIC hasn't picked up,-2.5375552,-2.3863807,-2.4315872
Dad didn't give me,1.2418638,1.427041,1.8483168
You might want to tell the skipper I don't see,0.21379417,0.26642793,-0.033904064
I don't see,0.3309852,0.24593309,0.30262408
Remember that there aren't,4.0728292,4.575151,4.4397173
Our drones haven't detected,4.160274,4.0217385,3.905468
The Bugs don't have,1.8586844,2.4384499,2.3497539
"Thus far, Hiarnow'kharnak hadn't sustained",2.240882,2.2628942,2.3537958
"No, Milady, we didn't make",-0.27868786,-0.35148022,-0.3490654
You won't have,-6.6656127,-6.7325535,-6.7178307
She wouldn't have,-0.311139,-0.1386286,0.041543722
You won't have,-6.6656127,-6.7325535,-6.7178307
There wasn't time for,5.880962,6.0147905,6.298074
"This is why I joined, and I don't have",-0.116015874,-0.075436264,-0.16158774
I don't recall seeing,-0.6310534,-0.8008868,-0.58077776
Benjamin wasn't going to shed,1.2818025,1.4285952,1.4848067
"From that perspective, I don't have",1.0745621,1.3044103,1.2520934
"No, I don't have",0.95130324,1.0780845,1.0885075
I haven't been in,1.8800896,1.99934,1.9543519
"I'm going to have to avoid that particular point, and thank Ghu I don't have",-0.19534072,-0.0021617562,-0.0833617
"As far as I'm aware, he hasn't gone into",-1.6984062,-1.5945438,-1.5529901
I didn't see,-0.41817346,-0.44657177,-0.508845
You haven't got,-13.411248,-12.148287,-13.015537
I don't have,-0.13459282,0.11821462,0.19431818
I haven't reached,8.37879,8.590126,8.106322
But I haven't seen,1.6354696,1.6215775,1.6645083
But you haven't asked me,-9.265944,-8.826331,-8.788067
"Then I said, ' There aren't",0.53506565,0.7569543,0.85748535
"I tried to get her dates, but I didn't know",1.4847307,1.327576,1.348229
This doesn't include,-0.51174724,-0.6600556,-0.8902138
We haven't,15.548676,15.194171,14.621498
At least there wouldn't be,-1.6142696,-1.6757551,-1.557405
We'll wait until there aren't,0.6298804,1.3834014,0.8340186
There aren't,22.277325,22.98354,23.156467
"""Besides, Jenny said, """"as I remember the scene in the Oxleys' den, there weren't",9.5191765,9.754509,9.664818
There aren't,22.277325,22.98354,23.156467
They didn't find,3.2503147,2.8066003,3.3398144
Look around you — there aren't,0.35902798,0.78559047,0.66675764
There weren't,16.246693,17.12653,17.017818
They didn't switch off,2.0744042,2.0704923,2.2271016
We didn't get,0.9118023,1.1267529,1.2625704
"Once you're inside China, there won't be",-0.21640605,-0.16853528,-0.00055389106
The ICU staff wouldn't give me,-0.82135737,-0.48798126,0.091775484
Gretchen didn't see,-1.0339012,-1.1363742,-0.65763897
The tire iron didn't have,1.0634663,1.4276475,1.4313495
"She'd never thought of herself as a particularly brave person, and she wasn't out to win",0.22856969,0.13125284,0.4413597
You haven't given us,-4.135274,-3.6875768,-4.514576
He didn't have,-7.711586,-7.5902033,-7.896208
It didn't take,-2.2322707,-2.255031,-2.0059981
There weren't,16.246693,17.12653,17.017818
"There weren't, for once,",11.415951,12.222516,12.9291935
They didn't have,-4.473027,-4.435385,-4.3501124
"And you know, John, if it was after ten-thirty or so, there wouldn't be",-0.24799873,0.0010249764,-0.26460752
I haven't put,5.5201826,5.881219,5.5053487
It seems funny there weren't,5.384737,6.1294327,5.5997972
She didn't seem to have,-0.4192496,-0.37695935,-0.34178308
"Oh, Tip, I know we didn't quench",2.982119,3.1479573,3.0962224
We need a cleric or priestess to do it since we haven't,3.2098591,3.2494721,3.0149424
But I don't know,0.7340374,0.8551032,1.0584115
I wasn't taking,0.05001159,0.22016117,0.19947556
Czechs and naturally I wasn't taking,0.45821607,0.5829083,0.51633364
He doesn't show,1.3218709,1.6228886,1.8268818
Haven't you,2.3668647,0.74466026,1.7117494
And I don't need,-2.7058892,-2.7169895,-2.4663637
But we don't know how near,-0.11120177,-0.10217146,0.12447938
"Careful, Geordie, we don't want",-0.87137794,-1.0076635,-0.70511395
I didn't have,-5.747894,-5.328346,-5.632659
I don't see,0.3309852,0.24593309,0.30262408
Ursula decided that she didn't need,-3.9169607,-3.9996896,-3.529513
"""It happened once before, yes, Gabriel replied, """"but there weren't",4.1500773,4.2793074,4.2032332
They haven't filed,2.7650197,3.2765243,3.8253458
I don't know of,-0.4803608,-0.5076733,-0.61135197
I don't know of,-0.4803608,-0.5076733,-0.61135197
The term offshore clearly hadn't rung,-3.6698084,-3.7517593,-3.2666137
There won't be,-17.69844,-16.813433,-15.577871
"Well, Alan,' said Henry, in a scornful voice, 'you'd better get out of love quick or you won't have",0.95208514,0.93889886,0.84809613
She wants the killer to be Mr Ian because she doesn't want to find,1.4272592,1.4412622,1.5010654
I don't know,3.1374218,3.0949862,3.8626437
There aren't,22.277325,22.98354,23.156467
"Jenny said, 'I don't want",-0.81453717,-0.79128957,-0.59132993
Making sure there weren't,16.054325,16.553352,16.238266
That way you won't have,-10.463478,-10.444425,-10.375514
I haven't seen,5.410234,5.5244374,5.6539927
Just keep things shipshape and you won't have,-11.831989,-11.769344,-11.624281
I don't have,-0.13459282,0.11821462,0.19431818
Only Hub didn't want,-3.6855767,-3.4628932,-2.825638
There aren't,22.277325,22.98354,23.156467
The State Department doesn't want,2.5239074,2.480413,2.849279
There's eleven pages and seven of them don't have,1.1950359,1.2584624,1.2570066
There weren't,16.246693,17.12653,17.017818
They didn't use,0.5631329,0.4684037,0.49345136
She wasn't taking,3.2564414,3.3490365,2.8437862
It doesn't break,-9.291826,-9.250783,-8.20067
We didn't have,-1.4577796,-1.2028968,-1.6201024
Because there aren't,9.326604,9.65616,9.577378
The fans gave him every grief and there weren't,5.800013,6.245755,5.918053
"I wore no underwear, so there wouldn't be",1.0217794,1.1842461,1.2371984
