sentences,base,contrast,contrast_rnd
Strange that you didn't find,0.28363743,0.057562236,-0.6841031
There won't be,-0.6921004,-0.64168423,-0.84197026
They won't have,-0.37377816,0.01351751,-0.03848338
There weren't,0.09441364,0.1003712,0.1596896
There aren't,-0.1075333,-0.057826422,-0.083982
It won't raise,0.32242545,0.069181375,0.63456434
I don't have,0.417691,0.40145737,1.0
I think they looked at it and realized it was from a child so there aren't,0.5383697,0.088667855,0.104469344
"Nothing to suggest there'd been foul play, and there hadn't been",-0.3003822,-0.031664543,-0.122680284
especially since we didn't have,-0.13366921,0.14271261,-0.17801599
There weren't,-0.049362935,0.13641353,0.047099527
I didn't see,0.26742437,-0.004621974,-0.0070439745
I don't seem to have,0.36999813,0.5578231,0.37528512
`I haven't,0.0581738,0.10331343,0.010531192
I don't see,0.16054071,0.44324172,0.3018302
I haven't met,-0.11945819,-0.052659724,-0.17983353
But he hadn't,0.19726752,0.27812308,0.2954861
There aren't,-0.10340703,-0.07209767,0.056812685
I didn't see,0.14601393,0.19318384,-0.0207315
"Luckily, so far there haven't been",-0.3059865,-0.61800903,-0.16755222
Won't make,0.63346976,0.37942165,0.47221676
Doesn't ring,0.16863734,0.5968153,0.5389706
I don't have,0.31852114,0.84397477,0.48575017
I don't know,0.19955327,0.65743357,1.0
I need to make certain there weren't,0.3453768,-0.15134847,0.09647528
She still doesn't have,0.46074095,0.75885344,0.53296936
There aren't,-0.19560322,-0.108877756,0.13919118
There hadn't been,-1.0,-1.0,-1.0
There weren't,0.054725528,0.17878926,0.12513
There weren't,0.03182529,-0.08200889,0.023297008
"In fact, there didn't seem to be",0.10755453,0.07017975,-0.23899108
There wouldn't be,-1.0,-0.31072754,-0.28800145
Perhaps because she didn't want to take,-0.5352384,0.04256992,-0.7892243
There aren't,0.08625353,-0.057549942,-0.11942104
Couldn't get,0.9702456,0.44989833,0.78471774
But of course he wouldn't have,0.81903255,0.28866708,0.26236936
I don't have,0.29101288,1.0,0.45877594
"I mean, you realize there aren't",0.28341335,0.28708845,0.23987101
She knew there weren't,0.675288,0.18832824,0.018214736
It'd be more fun if you didn't have,-0.10097587,0.20240852,0.061743427
It made Pat's prick hard but Sue didn't play,1.0,0.72445434,0.011898374
You're my roommate – and more now – and I don't want,0.11418281,0.037313536,-0.028240724
"My one major asset, unique and inimitable, only I hadn't scored",0.02367089,-0.23395237,0.69373524
Grus hadn't issued,0.064173244,0.15292907,-0.103431396
You won't find,0.30937663,0.08224386,0.08861168
"Johnny Killain, you haven't",0.20293309,0.069378994,0.05451645
I don't see,0.37935045,0.7849217,0.7873154
I don't see,1.0,0.9873961,0.3767956
Maybe they don't have,-0.1422267,0.04609651,0.0015256502
I don't see,0.13282242,0.48148665,0.013445268
His secretary told us that he didn't have,0.09753907,0.15271212,0.19452356
I didn't notice,0.5663052,0.8170258,0.87358403
"Yeah, but we don't want",0.26187238,0.06727683,0.14163013
"no, there weren't",-0.24058539,-0.49677688,-0.2844314
There weren't,-0.0039922562,0.13180313,-0.102401815
"Give him a call, but don't spill",-0.1993586,-0.72093713,-0.46814564
"Well, this one won't be making",1.0,0.8153246,0.7309179
I don't have,0.37378046,0.44393185,0.4718378
"He was red-faced with the effort, and sweat beaded on his forehead, but he didn't show",0.20426667,-0.23388828,-0.21797019
There aren't,0.25578466,-0.1662677,0.100098886
There weren't,0.09608381,0.18742438,0.17084046
I don't have,0.24912174,0.51292133,0.53453535
"So it hardly matters what they think, because they won't have",0.24736847,-0.21012004,-0.036357194
I don't have,0.32509094,0.65593964,1.0
"they think, because they won't have",0.3844799,0.11604525,0.16943313
"Later, this would be the crucial thing, but for now it didn't offer",0.2785851,0.39587274,0.5582579
Who didn't agree to,0.6794992,0.2593077,-0.16520384
Maybe there weren't,-0.119267814,0.29666758,0.07121978
"Never mind how sweet it is,” Antoine said disapprovingly, still sounding nervous, “I don't want",-0.15744711,0.38156724,0.03016119
Just don't make,-0.1460804,0.10949376,0.19866112
We don't have,0.33810207,0.39740372,0.2812637
But she wasn't going to pull,0.1787942,-0.06996837,-0.07012254
He didn't pull,0.49582297,0.6006112,0.37612113
Marlene stepped in beside him and didn't pull,0.24640681,0.6023971,0.4392264
She hadn't brought over,0.763082,0.040632293,0.02088635
But I don't have,0.36774027,0.06737277,0.060508743
"Her eyes told a thousand tales, but he didn't ask her",-0.57734096,-0.34405008,0.13048194
He didn't want,-0.15557441,-0.13384488,-0.11094326
We don't want,0.16189992,0.09002067,0.030813044
I didn't spot,0.20988241,0.389203,0.305423
We hadn't seen,0.23294228,0.057653822,0.0021366351
My lungs hadn't suffered,0.9591351,1.0,1.0
I haven't,1.0,1.0,1.0
"Tell them how it happened, but don't drag",-0.36033747,-0.1268472,-0.14898433
He knew she didn't have,0.26080158,0.2151375,-0.061725225
Like you don't want,-0.27201018,-0.50007683,-0.56854707
"I, uh, I don't have",0.23622838,-0.3121006,1.0
"Hell, there wouldn't be",0.32532743,-0.121021055,-0.25809544
I don't see,0.35541585,0.2649384,0.2659134
"As far as I knew, my parents didn't have",-0.2633744,0.36657375,0.3402348
So I wouldn't recognize,0.15163909,0.11429844,-0.12733929
He hadn't seen,-0.08275494,0.22734457,0.3283584
I didn't wear,0.036411576,-0.023442775,-0.13187963
Mrs. Tremayne didn't have,0.7764175,1.0,1.0
"After all, it wasn't as if he had",0.850017,-0.0036805402,0.46775028
She wasn't wearing,0.3244637,0.3230641,0.25494185
She didn't have,0.37561387,0.06825012,0.3295351
I wouldn't put,0.18365107,0.26221895,-0.14823863
"Look, I don't want",0.47079468,0.31744304,0.28187832
"Well, at least the troops won't have",-0.10407942,0.9300373,0.32967407
The noise hadn't aroused,0.29194117,-0.014631444,0.31374007
Most of them don't have,0.062992394,0.17818755,0.030697513
"If they haven't, pick",-0.07237572,-0.021592883,0.00046000074
Ilna hadn't noticed,0.001765855,-0.2405976,-0.58141744
"It was a good-sized creature, though it didn't have",0.26673508,0.21956776,0.37290317
There weren't,-0.06893303,0.14902948,0.23857759
They didn't look like,0.094886884,0.016273277,0.060519356
And I don't see,0.016487869,-0.5185517,-0.338167
There weren't,-0.030063074,0.08010946,0.14008966
There weren't,-0.09665816,0.050138712,0.059622187
Hedia didn't see,0.0290035,0.23539548,-0.030206347
There aren't,-0.15528943,-0.17139326,0.21120249
There sure aren't,-0.47969863,-0.44094637,-0.33323047
He didn't think,0.4573916,0.55401236,0.11494225
"The switchbacks were rough enough, but John cut between them whenever there weren't",-0.19386221,-0.020087661,-0.16234578
There aren't,-0.16016269,0.06655162,-0.05908947
And I haven't got,0.027793948,-0.15767111,-0.1716545
but I don't do,0.069380686,-0.06891293,0.05524887
"Sharina was suddenly tired also, though she hadn't done",0.96164614,-0.045465086,-0.32034606
There haven't been,-1.0,-1.0,-1.0
"We'll have to pack it or push it in handcarts, because we won't be taking",0.35959423,-0.46016118,0.3756678
The civil port didn't have,0.09853307,0.28656477,0.7372089
We don't want,0.07347761,-0.031720072,0.035182636
Gregg didn't have,-0.06946274,0.011851632,-0.023709988
"To the best of Gregg's knowledge, the printer hadn't been used at",0.037893098,-0.03422031,0.09757983
"If Demansk's plans worked out, there wouldn't be",0.045900114,0.2914385,-0.048438106
"Which would be good, because apart from turning pirate, Daniel didn't have",0.32357657,-0.2884264,-0.13123699
I don't have,0.5544658,0.43293998,0.63859624
I don't want,0.056820348,0.054444794,-0.15271391
Ah wouldn't start,-0.5811759,0.033799622,-1.0
But there weren't,0.041332066,-0.2825294,0.20925008
There weren't,0.040278524,0.14386995,0.07977085
"The air smelled of flowers, but there weren't",-0.13050929,-0.058852486,-0.19200896
I hadn't seen,0.05376208,0.3109401,0.01677857
We weren't getting,0.20124064,0.4436912,0.16275917
I'd never really thought about Doug's feelings before; I'd always assumed he didn't have,0.08559084,-0.118372135,0.16158958
There weren't,0.09471859,0.05427066,0.11865529
I don't want,-0.082106724,-0.08773736,0.06455163
I don't have,0.18670166,0.6315192,0.63750505
"The man deals with art as if it's geometry, and there aren't",0.0477764,-0.054925255,0.17386456
There weren't,0.07651688,0.08671922,0.14443569
There aren't,-0.10431609,-0.008625618,-0.08270464
There wasn't,-0.015721885,0.033670127,0.046615675
There weren't,0.005704744,-0.018649379,0.13803522
There weren't,-0.04785783,0.011110562,-0.0010441463
"And by the way, there aren't",-0.33721006,-0.019323297,0.13275121
"Since then, I don't give out",-0.09655342,-0.55510473,-0.2572284
There aren't,-0.034738522,0.027070327,0.08356547
There weren't,-0.01630197,-0.19206406,0.10021995
I didn't hear,0.014117818,0.78555226,0.36441618
I still don't see,0.0039091255,0.0153903235,0.11426275
There aren't,-0.13558643,-0.05720529,0.06556503
"Besides, this valley's so rugged, there aren't",0.60795075,0.18853316,0.82794183
"He noticed that despite the approaching dusk, there weren't",-0.25810534,0.08158908,-0.15545726
"She called your department to change her name and address, but we haven't gotten",-0.5152407,0.19925864,0.009948351
I don't see,0.79780865,0.15346783,0.73085725
One of the first things I learned as a writer was when in doubt don't throw,0.21319042,0.33720896,-0.17937817
You see that there aren't,0.24457608,-0.29670057,0.07432984
I don't want,-0.14855051,-0.31030267,-0.099749394
"And we know it can be done right, because the Ferrets don't have",0.2532845,0.5527028,-0.43652204
"Aside from that, there's nothing urgent, because I don't have",-0.7721812,-0.506471,-1.0
I don't want,-0.11960362,0.01381031,-0.14472185
"They, at least, won't have",0.39265332,0.06805607,0.49512246
"And I've got to say, I didn't expect to see",-0.038733337,-0.079346895,-0.44467106
"Unfortunately, that doesn't give me",-0.15382825,0.52506083,0.223567
"But if he'd gone into the office early, there wouldn't be",0.061860006,-0.004558915,0.12735549
But I don't foresee,-0.0042537544,-0.4208568,-0.19325888
More precisely-I'm sure you didn't shed,-0.44957188,-0.09368985,-0.9075364
"Whatever else about him irritates you, I know you don't have",0.07119092,0.0827479,0.4008199
We haven't had,0.4339704,-0.14539327,0.22496922
And I don't see,-1.0,-1.0,-0.25141373
I hope you don't intend to let,0.02821211,0.036940258,-0.15360606
He still didn't mention,0.011241998,0.011460097,0.07319407
I see I don't have to make,-0.081314184,0.18006532,0.12644361
But he hadn't had to pull,-0.07532831,0.3045729,0.29480729
"He might get around some greenhorn handler, but he won't try",0.41356212,0.009105167,0.41000172
Klian had hovered on the brink of pointing out that Skirvon hadn't requested,0.7961242,0.19838244,0.3558455
The senior sword wasn't going to shed,-0.008332327,0.80945146,0.25144964
There won't be,-0.782548,-1.0,-0.9190653
"First, he doesn't have",-0.019937376,0.28575075,0.35170704
"If we lose the command net, I don't want",0.17506099,0.10142318,-0.005818754
"The balance of force should be with us, but our edge is slim and we don't have",0.15115201,-0.1451896,-0.2517647
But there aren't,-0.42199665,-0.972584,-0.36481702
At least they didn't have,-0.13314761,-0.16728403,-0.059043463
I don't have,0.5654901,0.23063423,0.58244234
There aren't,-0.19235201,-0.17707144,-0.08212748
We don't have,0.44996336,0.3306504,0.4515662
But CIC hasn't picked up,0.29030183,-0.18637624,-0.3061615
Dad didn't give me,0.62301105,1.0,0.15960115
You might want to tell the skipper I don't see,-0.23105814,-0.26157865,-0.5465459
I don't see,0.63134176,0.12142675,0.4493803
Remember that there aren't,0.18026593,0.2058555,-0.12954333
Our drones haven't detected,0.10270657,0.48740223,-0.040179096
The Bugs don't have,0.19761477,0.12865487,-0.011249377
"Thus far, Hiarnow'kharnak hadn't sustained",-0.043532763,0.24516055,-0.032096144
"No, Milady, we didn't make",0.14895423,1.0,0.24538729
You won't have,0.10821838,-0.17850162,0.014199202
She wouldn't have,0.6997745,0.8752759,0.7186523
You won't have,-0.037021354,0.22940981,0.09102705
There wasn't time for,-0.10780629,-0.22123341,-0.19985916
"This is why I joined, and I don't have",0.55309916,0.43194768,0.70441914
I don't recall seeing,0.36430818,0.2168427,-0.018862
Benjamin wasn't going to shed,0.5927244,0.42467618,0.3154598
"From that perspective, I don't have",-0.24775094,-0.40106288,-0.44395584
"No, I don't have",1.0,0.6405651,0.5204426
I haven't been in,0.23796423,0.15128785,-0.0069967397
"I'm going to have to avoid that particular point, and thank Ghu I don't have",0.07804883,0.19242656,-0.0027361067
"As far as I'm aware, he hasn't gone into",-0.18690792,-0.03513323,0.06789356
I didn't see,0.1395923,0.081295304,0.17446817
You haven't got,-0.76170033,-0.541685,-0.78317267
I don't have,0.110510565,0.5588793,0.3890447
I haven't reached,-0.025099497,-0.09342565,0.060825597
But I haven't seen,-0.45870352,0.12632465,-0.1027924
But you haven't asked me,0.681816,0.97699827,1.0
"Then I said, ' There aren't",0.07046276,0.1057989,0.10352018
"I tried to get her dates, but I didn't know",0.20481344,-0.028508281,-0.26630852
This doesn't include,-0.02955984,0.17597505,0.017018517
We haven't,0.6127192,0.7773642,1.0
At least there wouldn't be,-0.083083354,0.08992112,-0.26429385
We'll wait until there aren't,0.1388473,-0.18328522,-0.08803217
There aren't,-0.16814978,-0.06595337,-0.084994726
"""Besides, Jenny said, """"as I remember the scene in the Oxleys' den, there weren't",0.16217981,0.31563914,0.25283137
There aren't,-0.5367756,-0.040663578,-0.013141544
They didn't find,0.11404811,0.09275407,0.24515875
Look around you — there aren't,-0.08324156,-0.058179088,-0.46762002
There weren't,0.056118913,0.080997005,0.21557285
They didn't switch off,-0.2845005,0.30774328,0.12088732
We didn't get,-0.10763918,-0.097455315,-0.15671061
"Once you're inside China, there won't be",-0.025411703,0.124215454,-0.174321
The ICU staff wouldn't give me,1.0,0.4711032,0.10843769
Gretchen didn't see,0.36349922,0.36180738,0.04403088
The tire iron didn't have,0.11782493,-0.01134452,0.32737744
"She'd never thought of herself as a particularly brave person, and she wasn't out to win",-0.10565786,0.13530895,0.105715275
You haven't given us,-0.24914898,-0.55402076,-0.66747373
He didn't have,0.1800586,0.39611325,0.17743431
It didn't take,0.043061156,0.077362075,0.08332787
There weren't,-0.05100743,0.1520991,0.38195306
"There weren't, for once,",-0.25529683,-0.50048023,-0.61640257
They didn't have,0.1547198,-0.069905326,0.14830574
"And you know, John, if it was after ten-thirty or so, there wouldn't be",0.7929831,0.010472336,0.1306949
I haven't put,0.2595305,0.19455786,0.09528
It seems funny there weren't,-0.029115357,0.17233287,0.24336849
She didn't seem to have,0.57654345,1.0,0.5173501
"Oh, Tip, I know we didn't quench",-0.043516133,0.84528416,0.27302128
We need a cleric or priestess to do it since we haven't,-0.01592679,0.055960048,0.22206116
But I don't know,-0.19421762,0.03245732,0.51962966
I wasn't taking,0.8478093,0.48195675,0.15970975
Czechs and naturally I wasn't taking,-0.39878565,0.14088748,0.29553407
He doesn't show,0.09686184,0.5875937,0.34064743
Haven't you,0.57450473,0.2258019,0.16619813
And I don't need,0.20908782,0.2110093,0.21643648
But we don't know how near,0.15625538,0.20958678,-0.035945773
"Careful, Geordie, we don't want",0.090201125,0.08043609,0.16356361
I didn't have,0.21362577,0.2174495,0.31637284
I don't see,0.2505957,0.27053586,0.36454058
Ursula decided that she didn't need,0.58621395,0.38021198,0.12122187
"""It happened once before, yes, Gabriel replied, """"but there weren't",0.18999371,0.10322043,0.30883363
They haven't filed,0.106293455,0.023078356,0.29884508
I don't know of,0.16994898,0.65883017,0.43356514
I don't know of,0.32195562,0.16587225,0.20015535
The term offshore clearly hadn't rung,0.39053065,0.19143695,-0.15078224
There won't be,-0.78197825,-1.0,-1.0
"Well, Alan,' said Henry, in a scornful voice, 'you'd better get out of love quick or you won't have",0.2801813,0.7910798,1.0
