sentences,base,contrast,contrast_rnd
I haven't had,0.059985757,0.1075883,0.19926508
I know for a fact there aren't,0.9334377,1.0,1.0
Strange that you didn't find,0.06489596,0.046686802,-0.06099902
There won't be,-0.18432774,0.29234543,0.27666909
They won't have,-0.54269767,-0.5456399,-0.29367843
There weren't,0.62770486,0.88013846,0.80384094
There aren't,0.4114836,0.41429427,0.38767198
It won't raise,0.34638715,0.22304526,0.16166618
I don't have,0.08846652,-0.17817715,0.11225743
I think they looked at it and realized it was from a child so there aren't,0.7249662,1.0,1.0
"Nothing to suggest there'd been foul play, and there hadn't been",-0.2428228,0.033702157,-0.027406108
especially since we didn't have,-0.12967409,-0.3536666,-0.14481875
There weren't,0.53257227,0.62848735,0.553022
I didn't see,-0.16223022,-0.09025082,0.20001513
I don't seem to have,-0.088944465,0.155061,-0.53978354
`I haven't,0.054487992,0.2997816,0.3582938
I don't see,-0.5041161,-0.40034848,-0.3834348
I haven't met,0.6610788,0.5269073,0.5473118
But he hadn't,0.102830596,0.18483075,0.08162297
There aren't,0.59352237,0.36790925,0.43111342
I didn't see,-0.19263744,0.008037415,-0.08794178
"Luckily, so far there haven't been",-0.39256018,-0.4979207,-0.4467128
Won't make,1.0,0.48695207,0.10728794
Doesn't ring,0.19485489,0.18172409,0.43370274
I don't have,-0.47443753,0.41591096,-0.24058233
I don't know,-1.0,-0.77373594,0.13370527
I need to make certain there weren't,0.6925189,1.0,1.0
She still doesn't have,-0.12774305,-0.26470828,-0.32511163
There aren't,0.44454595,0.0876856,0.43017983
There hadn't been,-0.12432464,0.658869,-0.021920122
There weren't,0.7644305,0.61088914,0.47244045
There weren't,1.0,0.7631827,0.727819
"In fact, there didn't seem to be",-0.067613915,0.051094364,0.9206359
There wouldn't be,0.41585633,1.0,1.0
Perhaps because she didn't want to take,-0.30285692,-0.37561807,-0.07755974
There aren't,0.27120927,0.40352318,0.4369275
Couldn't get,0.36843053,0.3664877,0.3247555
But of course he wouldn't have,1.0,0.89821976,1.0
I don't have,-0.067105785,0.16065031,-0.25804824
"I mean, you realize there aren't",0.70926917,0.88864547,0.9469453
She knew there weren't,0.8852374,0.64240706,0.5259168
It'd be more fun if you didn't have,-0.22174294,-0.20110945,-0.19391626
It made Pat's prick hard but Sue didn't play,0.5126171,0.6056415,0.991471
You're my roommate – and more now – and I don't want,-0.0532524,0.116293356,0.18646736
"My one major asset, unique and inimitable, only I hadn't scored",1.0,0.9214635,0.29033595
Grus hadn't issued,-0.083684646,0.15571083,0.06485165
You won't find,0.38029125,0.7933211,0.34651557
"Johnny Killain, you haven't",0.6461246,0.762479,0.93682045
I don't see,-0.6047054,-0.4399622,-0.35882533
I don't see,-0.5662583,0.08354106,-0.1769421
Maybe they don't have,-0.4819602,-0.3974487,-0.4746358
I don't see,-0.15256335,-0.56491286,-0.7467473
His secretary told us that he didn't have,-0.41902,-0.45693907,-0.50670534
I didn't notice,0.45073158,0.31948984,-0.34695157
"Yeah, but we don't want",-0.07223409,-0.17612176,-0.0934729
"no, there weren't",1.0,1.0,1.0
There weren't,0.6305727,0.5562837,0.5330259
"Give him a call, but don't spill",0.10082932,0.48112413,-0.37115568
"Well, this one won't be making",-0.14007097,-0.48742846,0.10139466
I don't have,-0.06230792,0.26171932,-0.18427354
"He was red-faced with the effort, and sweat beaded on his forehead, but he didn't show",0.35870233,0.50437653,0.6594721
There aren't,0.17145362,0.5100445,0.47148916
There weren't,0.6209378,0.42798236,0.6069915
I don't have,-0.20894574,-0.030001901,-0.051681906
"So it hardly matters what they think, because they won't have",0.16484985,0.28641406,0.07320699
I don't have,-0.12776218,0.021955444,-0.13850197
"they think, because they won't have",-0.20834503,-0.29658198,-0.6109236
"Later, this would be the crucial thing, but for now it didn't offer",-0.15378296,0.4419437,0.26019582
Who didn't agree to,0.17381825,0.49307442,0.07439013
Maybe there weren't,0.4442328,0.36288753,0.5365649
"Never mind how sweet it is,” Antoine said disapprovingly, still sounding nervous, “I don't want",-0.0979012,-0.35796213,-0.19995104
Just don't make,0.87246615,0.389105,0.22623503
We don't have,0.15339462,0.097306095,0.35215688
But she wasn't going to pull,-0.2916087,-0.21543352,-0.46842724
He didn't pull,0.38664195,1.0,0.38950825
Marlene stepped in beside him and didn't pull,1.0,1.0,1.0
She hadn't brought over,-0.13975535,0.49795878,0.12462898
But I don't have,-0.13549335,0.044494063,-0.3236908
"Her eyes told a thousand tales, but he didn't ask her",0.29010364,0.441646,0.7445399
He didn't want,-0.35382965,-0.38283682,-0.31347886
We don't want,0.0730438,0.14595772,0.11219488
I didn't spot,0.055800237,0.27193397,0.102318026
We hadn't seen,0.33078057,0.48132154,0.333432
My lungs hadn't suffered,0.3565356,0.28265774,0.22405444
I haven't,-0.3195741,0.029304005,-0.877502
"Tell them how it happened, but don't drag",0.35560587,0.1416617,0.021714674
He knew she didn't have,-0.24951759,-0.5265352,-0.5650082
Like you don't want,-0.40108764,-0.2684234,-0.7878843
"I, uh, I don't have",0.035211015,0.17345239,0.3511122
"Hell, there wouldn't be",-0.054440286,0.28683466,0.2309712
I don't see,-0.42576534,-0.424849,-0.52326787
"As far as I knew, my parents didn't have",-0.20900099,-0.34258094,0.22217725
So I wouldn't recognize,0.3125945,0.034346428,-0.067095906
He hadn't seen,0.026476605,0.2630389,-0.041289795
I didn't wear,-0.08735081,0.004852987,0.15596178
Mrs. Tremayne didn't have,-0.1797566,-0.15589438,0.060986843
"After all, it wasn't as if he had",0.4684924,1.0,0.4804478
She wasn't wearing,-0.29699787,-0.41715115,-0.59511983
She didn't have,-0.09365376,-0.04163153,0.0076693958
I wouldn't put,0.2010175,0.474761,0.39010787
"Look, I don't want",-0.26440442,-0.28103,-0.2246661
"Well, at least the troops won't have",0.2163386,-0.78278977,-0.58815277
The noise hadn't aroused,0.25323325,0.7025416,0.6128871
Most of them don't have,-0.4942546,-0.12709352,-0.45495448
"If they haven't, pick",-0.30995825,-0.12176906,-0.0046865134
Ilna hadn't noticed,-0.12547342,0.010174761,-0.016080555
"It was a good-sized creature, though it didn't have",-0.43439838,-0.4445115,-0.66968614
There weren't,0.64512885,0.7130206,0.650617
They didn't look like,0.45361543,1.0,0.4573333
And I don't see,-1.0,1.0,-1.0
There weren't,0.5726913,0.38351113,0.6680809
There weren't,0.6407639,0.46928874,0.42959616
Hedia didn't see,0.5391802,0.5122393,0.613866
There aren't,0.3476876,0.41873336,0.47221422
There sure aren't,-1.0,-1.0,-0.8107718
He didn't think,0.3143851,0.64171344,-0.0073496667
"The switchbacks were rough enough, but John cut between them whenever there weren't",0.6067771,0.953292,1.0
There aren't,0.40409225,0.5508984,0.5345306
And I haven't got,-1.0,-0.5003054,-0.55472946
but I don't do,-0.047626443,-0.2060457,0.08329262
"Sharina was suddenly tired also, though she hadn't done",0.2159847,-0.25962314,-0.11735587
There haven't been,-0.43115398,-0.3709915,-0.282585
"We'll have to pack it or push it in handcarts, because we won't be taking",0.22759555,-0.077687964,0.04938553
The civil port didn't have,0.23568727,0.40760407,0.1315637
We don't want,0.26932573,0.11743838,0.056749534
Gregg didn't have,-0.015780842,0.07201926,0.21636903
"To the best of Gregg's knowledge, the printer hadn't been used at",0.0604557,-0.034341265,-0.010596623
"If Demansk's plans worked out, there wouldn't be",-0.036889713,-0.37749866,-0.0827159
"Which would be good, because apart from turning pirate, Daniel didn't have",-0.32624498,-0.54271436,-0.21806797
I don't have,0.21986817,-0.17517088,0.015371864
I don't want,-0.10779817,-0.05696268,-0.34730348
Ah wouldn't start,0.5655894,1.0,1.0
But there weren't,0.6437675,0.8149567,0.9286851
There weren't,0.5071293,0.93448603,0.68603086
"The air smelled of flowers, but there weren't",1.0,0.84605926,1.0
I hadn't seen,0.25235,0.36561143,0.072713666
We weren't getting,0.4799804,0.18320638,-0.2451357
I'd never really thought about Doug's feelings before; I'd always assumed he didn't have,0.05714208,-0.43072137,-0.53046536
There weren't,0.8286904,0.45394087,0.740048
I don't want,-0.048072606,-0.25661445,-0.083416276
I don't have,-0.22700891,0.3080905,0.05011431
"The man deals with art as if it's geometry, and there aren't",0.4595033,1.0,1.0
There weren't,0.48652628,0.41366974,0.44523215
There aren't,0.49984327,0.37252456,0.5719142
There wasn't,0.69484127,0.8058654,0.76385933
There weren't,0.27613777,0.6934182,0.5575105
There weren't,0.5376793,0.6009165,0.663125
"And by the way, there aren't",1.0,0.96452194,1.0
"Since then, I don't give out",0.34495622,0.6184634,-0.10941722
There aren't,0.3754759,0.4411964,0.5915731
There weren't,0.66075134,0.676896,0.6666782
I didn't hear,0.064332224,0.9003328,0.45077375
I still don't see,-1.0,0.025264652,-0.42545623
There aren't,0.48541465,0.17697664,0.5015782
"Besides, this valley's so rugged, there aren't",1.0,1.0,1.0
"He noticed that despite the approaching dusk, there weren't",1.0,1.0,1.0
"She called your department to change her name and address, but we haven't gotten",-0.4218834,0.2373579,0.085286185
I don't see,-0.39295447,0.13092947,-0.38664478
One of the first things I learned as a writer was when in doubt don't throw,1.0,0.4649777,0.5550924
You see that there aren't,0.7443878,-0.021739922,0.53856385
I don't want,-0.2313376,-0.1381796,-0.11134534
"And we know it can be done right, because the Ferrets don't have",-0.23575324,-0.00072105567,0.16366263
"Aside from that, there's nothing urgent, because I don't have",-0.5149734,0.19522144,0.369851
I don't want,-0.051673938,-0.34375575,-0.29147828
"They, at least, won't have",-0.63489825,-0.2893144,-0.4912472
"And I've got to say, I didn't expect to see",-0.06779522,0.19622867,-0.10479079
"Unfortunately, that doesn't give me",0.15178941,0.24284475,-0.087294
"But if he'd gone into the office early, there wouldn't be",-0.12172135,-0.29203087,-0.22751206
But I don't foresee,0.0012369516,0.17130472,-0.6082977
More precisely-I'm sure you didn't shed,0.5537505,0.2576964,0.55843884
"Whatever else about him irritates you, I know you don't have",-0.61186,-0.017338246,-0.37092534
We haven't had,0.25608972,0.34988886,0.1828313
And I don't see,-0.81147856,-1.0,0.68137145
I hope you don't intend to let,-0.25002268,-0.046325784,-0.36379138
He still didn't mention,-0.085054405,0.07946523,-0.11413998
I see I don't have to make,-0.39812738,-0.15955114,-0.05876301
But he hadn't had to pull,-0.13886671,-0.10662454,-0.5524759
"He might get around some greenhorn handler, but he won't try",-0.07771604,0.09895607,0.16594128
Klian had hovered on the brink of pointing out that Skirvon hadn't requested,0.36794028,0.18856846,0.5485177
The senior sword wasn't going to shed,0.0014625967,-0.51472545,-0.1984657
There won't be,0.1039441,1.0,0.79998285
"First, he doesn't have",-0.682981,-0.5363523,-0.5539512
"If we lose the command net, I don't want",-0.053036332,-0.11735712,-0.11518433
"The balance of force should be with us, but our edge is slim and we don't have",-0.2203872,-0.11298056,0.066228144
But there aren't,0.28618714,-0.20653903,-0.42250568
At least they didn't have,-0.25124943,-0.57684094,-0.6394887
I don't have,0.0067096585,0.04761439,-0.11023896
There aren't,0.49676654,0.6843863,0.5009521
We don't have,0.18027711,-0.03279154,0.05663499
But CIC hasn't picked up,-0.34306985,-0.8518868,-1.0
Dad didn't give me,0.24280508,0.1907915,0.2611042
You might want to tell the skipper I don't see,0.54055643,0.3869207,0.03651505
I don't see,0.65362066,-0.3526045,-0.50635344
Remember that there aren't,0.51635444,0.628293,0.9167083
Our drones haven't detected,-0.089415565,0.1356299,-0.004101478
The Bugs don't have,-0.0114014065,-0.06917999,-1.0
"Thus far, Hiarnow'kharnak hadn't sustained",0.973274,0.091728844,1.0
"No, Milady, we didn't make",0.75225353,0.684815,1.0
You won't have,-0.2505832,-0.13123485,-0.20637909
She wouldn't have,1.0,0.9893525,0.905855
You won't have,-0.35556072,0.015533048,-0.19962507
There wasn't time for,-0.19052193,-0.29299092,-0.11540008
"This is why I joined, and I don't have",0.33017915,0.029703744,-0.059609964
I don't recall seeing,0.12384713,0.8153641,-0.20844796
Benjamin wasn't going to shed,-0.21619189,0.031230226,-0.22912152
"From that perspective, I don't have",0.054433763,-0.26722205,0.15733266
"No, I don't have",-0.10752641,-0.053001232,0.22106768
I haven't been in,0.20140693,0.058040258,-0.009514677
"I'm going to have to avoid that particular point, and thank Ghu I don't have",-0.26495358,-0.09222641,0.2524797
"As far as I'm aware, he hasn't gone into",-0.2936457,-0.2389894,-0.16765608
I didn't see,-0.3097719,-0.24498336,-0.12715194
You haven't got,-0.112417586,0.02184942,-0.0868764
I don't have,-0.09326894,-0.11062664,-0.22084434
I haven't reached,0.008854323,0.023183696,0.073380835
But I haven't seen,-0.07303438,-0.2848453,-0.67459255
But you haven't asked me,-0.20758714,0.40099514,-0.31539726
"Then I said, ' There aren't",0.36064988,0.61878866,0.28592363
"I tried to get her dates, but I didn't know",1.0,0.89724815,0.8125153
This doesn't include,-0.047807477,-0.30633128,-0.34047478
We haven't,0.0052596387,0.20960341,0.08380462
At least there wouldn't be,-0.038356904,0.17913714,-0.02922877
We'll wait until there aren't,0.71342796,0.74185836,0.8386317
There aren't,0.288712,0.4488323,0.6157611
"""Besides, Jenny said, """"as I remember the scene in the Oxleys' den, there weren't",0.4891495,1.0,0.76703227
There aren't,0.16917083,0.43239674,0.44568586
They didn't find,0.3950288,0.5783523,0.18297422
Look around you — there aren't,0.093886115,0.8730635,0.48999023
There weren't,0.40585092,0.3280291,0.3204893
They didn't switch off,0.62037194,0.95638376,0.69750977
We didn't get,0.40845022,0.32422513,1.0
"Once you're inside China, there won't be",0.19900611,-0.12513526,-0.3985739
The ICU staff wouldn't give me,0.120436475,-0.09394664,0.9992225
Gretchen didn't see,0.30076662,0.41261137,0.5898443
The tire iron didn't have,-0.15771157,-0.09428947,0.014193085
"She'd never thought of herself as a particularly brave person, and she wasn't out to win",-0.045107644,-0.11565904,0.1588839
You haven't given us,-0.5857802,-0.54450923,-0.49527767
He didn't have,-0.520661,-0.32083908,-0.27741653
It didn't take,-0.19864434,0.16496472,0.2854539
There weren't,0.27478677,0.96869147,0.85132337
"There weren't, for once,",-0.3411042,-0.32574213,-0.25310326
They didn't have,-0.05409844,-0.20235851,-0.10797991
"And you know, John, if it was after ten-thirty or so, there wouldn't be",-0.37164032,-0.15872724,-0.120484225
I haven't put,0.1173621,-0.004148157,0.2458997
It seems funny there weren't,0.490703,0.81000596,0.77280015
She didn't seem to have,-0.020551082,-0.12796086,0.2674099
"Oh, Tip, I know we didn't quench",0.5430731,0.28855082,0.507842
We need a cleric or priestess to do it since we haven't,0.5593245,1.0,1.0
But I don't know,-0.009908999,-0.15986332,-0.56453043
I wasn't taking,-1.0,-1.0,-1.0
Czechs and naturally I wasn't taking,0.82901555,-0.031641,0.23476028
He doesn't show,0.32177478,0.2607427,-0.067816004
Haven't you,0.45413706,0.34308884,0.259513
And I don't need,-0.11675896,0.01395561,-0.22331667
But we don't know how near,-0.4068094,-0.23822877,0.32860637
"Careful, Geordie, we don't want",-0.36463007,-0.023773156,-0.07168472
I didn't have,0.15496993,0.09833259,-0.07449861
I don't see,0.14788257,-0.06592751,-0.6367961
Ursula decided that she didn't need,-0.07083123,-0.41127527,-0.11434401
"""It happened once before, yes, Gabriel replied, """"but there weren't",1.0,1.0,1.0
They haven't filed,0.11738518,0.20618698,0.23292421
I don't know of,0.013602031,0.34655532,0.42229053
I don't know of,0.20626737,0.062104993,0.35837752
The term offshore clearly hadn't rung,-0.63476515,-0.12501124,-0.08403034
There won't be,-0.1939379,0.1760258,-0.06845645
"Well, Alan,' said Henry, in a scornful voice, 'you'd better get out of love quick or you won't have",-0.06805445,0.25510284,0.27369618
She wants the killer to be Mr Ian because she doesn't want to find,0.084323965,0.038456574,-0.031130806
I don't know,-0.20169185,0.38692382,-0.49514928
There aren't,0.15467821,0.26633766,0.42800978
"Jenny said, 'I don't want",-0.2604132,-0.12778383,-0.1749723
Making sure there weren't,0.8326937,0.42797217,0.5130923
That way you won't have,-0.6505174,-0.38609588,-0.64288473
I haven't seen,0.09134452,0.12719746,0.16997449
Just keep things shipshape and you won't have,-0.0075795413,0.0058486545,0.3367991
