sentences,lime_base,lime_contrast,lime_contrast_rnd
I wouldn't make,2.9802337e-05,0.00012710181,0.00013837799
"And what was more, he wasn't taking",-2.712098e-05,-4.900052e-06,-5.790172e-05
He hadn't made,-4.8524726e-05,0.00018890155,5.2780342e-05
Slick's face didn't show,-3.228496e-05,0.00017236477,0.00012240064
The woman across the way lost interest and returned to her chores when she didn't hear,7.815614e-05,4.1414358e-05,0.000105266634
Since there weren't,0.00021829006,0.00037267595,-2.286494e-05
There aren't,0.0003190781,0.00034203753,0.00031084009
And I don't want,-0.00027053012,-0.00018708369,-0.0003184085
"Charlotte had stopped bleeding, and she certainly wasn't showing",-6.413553e-06,-0.00011509098,-8.632295e-05
"And other than this old man, there didn't seem to be",9.7117445e-05,2.703979e-05,1.5585107e-05
I don't know,-0.00011942708,-2.3539646e-05,-5.861547e-05
"Maybe, he concluded, it was because they didn't have",-0.0002599333,-0.00046472717,-5.8040954e-05
She didn't see,0.00016882525,-4.595361e-05,8.921454e-05
She hadn't found,0.00014556719,0.00017089487,0.00028932642
He didn't take,-8.70043e-05,0.00023429563,8.374163e-05
I don't know,-3.833308e-05,-2.1837699e-05,-8.551823e-05
"Four more women were listed, but they didn't have",-0.00022162925,-0.00010329748,-3.062744e-05
He didn't ask,7.8044046e-05,0.00024508516,0.0002663823
"She could stab him with it, but it wouldn't do",-1.4494173e-05,0.000108399196,-6.4970925e-05
There weren't,0.0005735512,0.0004479997,0.0005720379
NCIC didn't contain,0.0003164964,0.00024797695,0.00023922285
It didn't contain,0.0002044824,-0.00026983017,0.00014926943
She checked the two locks and didn't see,9.214971e-06,-4.3197535e-05,0.00021908805
He didn't have,-0.0003156956,-0.00020862161,-0.00018329926
I don't see,-0.00023312017,2.908831e-05,-9.417258e-05
She hadn't seen,0.00037189657,0.0002721931,9.518712e-05
"She looked over her shoulder, the muscles groaning in protest, and didn't see",-4.3784516e-05,0.00018699795,0.000114102455
"He never knew his grandparents, and his mother was an only child so there weren't",0.00041142481,0.00025794617,0.00042078816
JR. didn't have,0.00050374557,0.00025190925,0.00033937723
The problem is McFadden didn't have,8.827643e-05,-0.00020175033,1.614379e-05
He didn't make,9.287546e-05,0.00012687224,-6.581827e-05
"As you can see, there aren't",0.00041821133,0.0003234743,0.0004529006
She doesn't keep,5.5672517e-05,-7.714014e-05,-2.8900083e-06
There aren't,0.000351673,0.0003933518,0.0002981828
There haven't been,-0.00020335084,-0.0001262721,-0.00010349741
I don't need,0.00025019038,4.9866605e-05,2.548076e-06
There weren't,0.0006067157,0.000500449,0.00046703155
We don't have,2.3109384e-05,5.1373576e-05,-4.169603e-05
"""No, said Bryan , """"I don't think I've",6.366894e-05,0.000102586426,-2.2122884e-05
He doesn't have,-0.00040870561,-1.8105246e-05,-0.0002499002
I didn't detect,-7.691784e-05,4.1768217e-05,6.029851e-05
Ryland wasn't about to take,-8.6201646e-05,2.849218e-05,-0.000117464486
There aren't,0.00028353825,0.00035513565,0.00016586063
I don't have,-8.660532e-05,0.00013287354,2.369277e-05
Posturing and threatening each other isn't winning,-7.8458135e-05,-0.00012979445,-3.2813157e-05
There aren't,0.00025632046,0.0002958694,0.00019706227
But you don't want to take,3.4267996e-05,-4.918258e-05,-0.00012840869
I don't know,9.138984e-06,9.615291e-05,-9.823736e-05
"Indeed, we didn't create",-2.5110552e-05,-0.00016363128,8.393789e-05
There hasn't been,-0.00020334625,-7.983718e-05,-9.571028e-06
We won't have,-1.925502e-05,1.3540561e-05,-9.7066906e-05
We don't have,-1.9831174e-05,2.7472062e-05,6.18649e-05
Quinn would have sworn there hadn't been,-0.00011235336,-0.00010007527,-0.00017153047
I don't see,-1.6631995e-05,-9.5948875e-05,-0.00022165924
"""The front desk girl says, """"I don't hear",3.607478e-05,8.0930535e-05,8.0188736e-05
"""The mouth says, """"He doesn't have",-0.0003177332,-0.0003461986,-0.00033767393
"After all, this wasn't",0.00015353039,0.00030813785,0.00014189631
I don't have,-0.00016921898,-4.6431807e-05,-9.108732e-05
I didn't see you slay,0.00010512711,0.00011324245,0.000151088
We won't have,-1.0716816e-05,-3.924277e-05,-1.4146702e-05
That's why there aren't,0.000177796,0.0003025639,8.602372e-05
There weren't,0.0002698971,0.000555519,0.00043547177
There aren't,0.00029633896,0.00030542642,0.00030702914
It hasn't,-0.000116184354,-2.203006e-05,-7.044768e-05
"Ronnie whistled softly, he could hardly believe his luck, she wasn't wearing",-0.0001187438,-0.00016916633,6.415333e-05
I've got a good family; don't have,-7.478312e-05,-4.5083158e-05,-6.0360926e-05
I don't see,-3.2307857e-05,-9.460592e-05,-0.00012768574
"It hadn't, by",-0.00028992776,0.00015313027,-0.00021244373
There aren't,0.00015289578,0.00025458474,0.00044387692
It won't try,-5.410309e-05,-2.588729e-05,-1.02397335e-05
Maxine hadn't taken,-9.989695e-05,-6.48558e-05,1.2305005e-05
I don't have,-4.5156907e-05,3.432005e-05,-9.66139e-05
I don't know,1.9519248e-06,-3.7026562e-05,8.005115e-05
There aren't,0.00029894718,0.00037856167,0.00021870014
They didn't make,0.00028051282,5.4937515e-05,0.00019900518
I won't make,-1.05093995e-05,9.111331e-06,-0.000120958124
There aren't,0.00016885984,0.00036534423,0.0003458755
‘I don't want to break,-8.249873e-05,-0.00010463148,-0.00010252313
There certainly wouldn't be,0.0001356875,0.00011290231,5.557729e-05
You better hope he hasn't,9.143399e-05,9.416044e-05,8.027931e-05
I haven't had,7.6692406e-05,0.0002197276,0.00018300199
I know for a fact there aren't,0.00020761213,0.00014613611,0.00047544378
Strange that you didn't find,-1.9471161e-05,9.141676e-05,0.000108321314
There won't be,2.8486897e-05,-1.021355e-05,-9.7814576e-05
They won't have,-0.00035078335,-0.00010623761,-0.00018192851
There weren't,0.00044115976,0.00058666617,0.0005725473
There aren't,-6.977655e-05,0.0003581206,0.00022789091
It won't raise,-0.00017791249,9.60635e-05,0.00016483296
I don't have,-1.46377915e-05,-2.477973e-05,-7.4247937e-06
I think they looked at it and realized it was from a child so there aren't,0.0002414909,0.00025955637,0.0003058289
"Nothing to suggest there'd been foul play, and there hadn't been",-0.0001631662,-4.0355306e-05,-8.136725e-05
especially since we didn't have,-0.00015016881,-0.00026021106,-0.00043243915
There weren't,0.00040952011,0.0005723145,0.0003783852
I didn't see,-0.00013888362,-4.008815e-05,-9.079713e-06
I don't seem to have,-2.1092594e-05,-3.9932318e-05,-2.9274826e-05
`I haven't,0.00013698549,0.00025095398,1.9921574e-06
I don't see,-9.492972e-05,-0.00012833787,-5.397215e-05
I haven't met,0.00013666929,0.00024611127,0.0002632619
But he hadn't,3.3336964e-05,-3.3856326e-05,5.427046e-05
There aren't,0.00028243894,0.000391223,0.00029555656
I didn't see,-5.994625e-05,2.9632442e-05,-3.7823258e-05
"Luckily, so far there haven't been",-0.00016888304,-0.000214747,-2.5373445e-05
Won't make,8.979292e-05,5.0655202e-05,7.607748e-05
Doesn't ring,0.00018819976,8.170778e-05,6.678609e-05
I don't have,9.731339e-06,-0.000103428625,-0.00010710502
I don't know,-9.14998e-05,-5.3473323e-05,-4.4611006e-05
I need to make certain there weren't,0.00023893094,0.00022140171,0.0004692367
She still doesn't have,-0.00026147603,-1.4810038e-05,-5.2043462e-05
There aren't,0.00022981968,0.00030837045,0.0004150752
There hadn't been,0.00011348481,-1.6535108e-05,-1.6366694e-05
There weren't,0.00044160063,0.00064070197,0.0003415551
There weren't,0.00047989888,0.00064475223,0.000491622
"In fact, there didn't seem to be",6.8696216e-05,3.3819117e-05,-5.500065e-05
There wouldn't be,0.00010122964,0.00017381585,0.0001734113
Perhaps because she didn't want to take,-0.00012913202,-2.8115423e-06,-0.00011498115
There aren't,0.00029772264,0.00039991282,0.00034824433
Couldn't get,0.000103134094,8.423281e-05,0.00011484038
But of course he wouldn't have,0.0001085781,0.00028066605,0.00025121507
I don't have,-3.0663377e-05,-4.4942004e-05,-7.243515e-05
"I mean, you realize there aren't",0.00017986019,0.00022042492,0.000121453224
She knew there weren't,0.00030120756,3.8824975e-05,0.00018135544
It'd be more fun if you didn't have,-0.00010815904,-9.963606e-05,-3.358506e-05
It made Pat's prick hard but Sue didn't play,0.00021361207,0.00026222316,0.00023338076
You're my roommate – and more now – and I don't want,-8.530323e-05,0.00015445876,4.8104666e-05
"My one major asset, unique and inimitable, only I hadn't scored",0.00013922388,0.00023438275,0.00018559673
Grus hadn't issued,0.00028589388,1.0332265e-05,0.00012510258
You won't find,0.00019356419,0.00029007703,0.00016466556
"Johnny Killain, you haven't",0.00034155368,0.0003343928,0.0003318628
I don't see,-3.3298063e-05,1.0232095e-05,-0.00020796973
I don't see,-0.00018015079,-7.509334e-06,7.2236753e-06
Maybe they don't have,-0.00023284694,-0.00013526346,-0.00023775882
I don't see,-8.969877e-05,-7.661208e-05,-0.00018058665
His secretary told us that he didn't have,-0.00018950243,-0.00022986066,-0.00018443447
I didn't notice,-6.435168e-05,3.5834484e-05,-2.2254157e-05
"Yeah, but we don't want",-7.174729e-05,-0.00012624626,-3.963477e-05
"no, there weren't",0.0003097853,0.0004228728,0.0004375067
There weren't,0.0002914127,0.00014244561,0.0003958845
"Give him a call, but don't spill",0.00012837723,7.4932585e-05,6.0081482e-05
"Well, this one won't be making",5.3606436e-05,-9.033369e-05,5.5834502e-05
I don't have,-9.298672e-05,5.7568417e-05,3.0185383e-05
"He was red-faced with the effort, and sweat beaded on his forehead, but he didn't show",0.00019486569,0.00017468692,0.00013191102
There aren't,0.00030998018,0.00029766932,0.00034467742
There weren't,0.00017009769,0.00041496806,0.0004121042
I don't have,-0.00014872446,-8.6510285e-05,-5.2527772e-05
"So it hardly matters what they think, because they won't have",0.00013123873,9.512585e-05,-7.967791e-05
I don't have,-0.00015094044,-2.6978765e-05,-8.0356505e-05
"they think, because they won't have",2.0324978e-06,-0.00010239033,-7.917806e-05
"Later, this would be the crucial thing, but for now it didn't offer",4.507544e-05,-2.2898969e-06,0.00014580533
Who didn't agree to,0.00019395625,0.0001291696,0.0002224377
Maybe there weren't,0.00022140669,0.00026556698,0.00037170842
"Never mind how sweet it is,” Antoine said disapprovingly, still sounding nervous, “I don't want",4.445983e-05,-0.00018288227,-0.00010891223
Just don't make,0.00026213206,0.00021618542,3.9231472e-05
We don't have,-4.0652245e-05,5.1595445e-05,5.501588e-05
But she wasn't going to pull,-8.859826e-05,-3.729928e-05,-6.7916095e-05
He didn't pull,2.7378464e-05,-2.5320707e-05,0.00022171016
Marlene stepped in beside him and didn't pull,0.0002161685,0.00016730078,0.00026934277
She hadn't brought over,-6.825651e-05,-3.0089795e-05,0.00016716564
But I don't have,-2.3055665e-05,4.3806867e-05,-0.00017115392
"Her eyes told a thousand tales, but he didn't ask her",3.5665587e-05,7.623106e-05,0.0002462134
He didn't want,-0.00070235756,-0.0005069161,-0.00076437555
We don't want,0.00025212052,5.519118e-05,-2.2027569e-05
I didn't spot,3.6822934e-05,4.062056e-05,0.00013716638
We hadn't seen,0.00013079103,7.9466256e-05,-2.6022277e-05
My lungs hadn't suffered,0.00012809905,0.00014855551,0.00014694959
I haven't,4.3098895e-05,2.394244e-05,-0.00016481057
"Tell them how it happened, but don't drag",-6.932439e-05,-3.2606084e-05,7.016859e-05
He knew she didn't have,-0.00022141763,-0.0002964598,-0.0002827302
Like you don't want,-0.0005084374,-0.0004614673,-0.00048175128
"I, uh, I don't have",-4.343169e-05,-3.156386e-05,-4.2566113e-05
"Hell, there wouldn't be",6.819668e-05,0.00022142753,-0.00019365177
I don't see,-0.00037573872,1.3178966e-05,-0.00016484203
"As far as I knew, my parents didn't have",-9.0238434e-05,5.9963022e-05,-3.0649706e-05
So I wouldn't recognize,-3.165239e-05,5.4410637e-05,-7.646223e-05
He hadn't seen,2.3509683e-05,0.000176579,-1.6384409e-05
I didn't wear,7.3449715e-05,-2.2284421e-05,-3.490621e-07
Mrs. Tremayne didn't have,-6.6978595e-05,5.356807e-06,-1.4910077e-05
"After all, it wasn't as if he had",8.181994e-05,1.8048097e-05,9.7324984e-05
She wasn't wearing,-9.4808274e-05,-4.7813646e-05,-1.5145773e-05
She didn't have,-0.00014482939,-3.8949616e-05,-9.740373e-05
I wouldn't put,0.00022508955,0.00011505799,0.00016373507
"Look, I don't want",-2.8436072e-05,-0.0001737109,-0.00017119804
"Well, at least the troops won't have",-0.00022597832,-6.397047e-05,-4.5368448e-05
The noise hadn't aroused,0.00020889944,0.00011190598,0.00014963927
Most of them don't have,-0.00015427952,-0.0001541758,-0.0001411913
"If they haven't, pick",-5.7837548e-05,-0.000100705074,-5.1924028e-05
Ilna hadn't noticed,-6.184197e-05,7.355294e-05,-9.61668e-05
"It was a good-sized creature, though it didn't have",3.8211336e-05,-0.0003553242,-3.6102378e-05
There weren't,0.00038865115,0.0005772669,0.0003915727
They didn't look like,0.00026883173,4.5400746e-05,8.89949e-05
And I don't see,-0.000116803516,-4.7667636e-05,-8.632241e-05
There weren't,0.00047045108,0.00039650136,0.00043958426
There weren't,0.000412834,0.00043297897,0.00043892115
Hedia didn't see,0.00015368006,0.000103352766,0.00020453459
There aren't,0.00040223871,0.0002566499,0.00022482872
There sure aren't,-0.0003402895,-0.00032962213,-0.000299454
He didn't think,-7.5092845e-05,7.95386e-05,0.00014070328
"The switchbacks were rough enough, but John cut between them whenever there weren't",0.00022641088,0.00023167086,0.0002602965
There aren't,0.00023872487,0.000350598,0.00016750582
And I haven't got,-0.00010665208,-3.9902992e-05,-8.717103e-05
but I don't do,-8.15836e-05,-5.1278374e-05,2.691516e-06
"Sharina was suddenly tired also, though she hadn't done",-7.305656e-05,-4.1468535e-05,-3.1878706e-05
There haven't been,-0.00017345103,-0.00022791524,-7.802532e-05
"We'll have to pack it or push it in handcarts, because we won't be taking",4.826276e-05,4.500325e-05,2.274612e-05
The civil port didn't have,-0.00022692606,-8.525094e-05,2.937764e-05
We don't want,8.123855e-05,0.00012940327,0.0001821008
Gregg didn't have,1.1473857e-05,-0.00018726719,-2.6724338e-05
"To the best of Gregg's knowledge, the printer hadn't been used at",-5.9950244e-06,-4.8826747e-05,8.920807e-05
"If Demansk's plans worked out, there wouldn't be",-7.693097e-05,-0.00012398884,8.058571e-05
"Which would be good, because apart from turning pirate, Daniel didn't have",-8.8307585e-05,9.966793e-05,1.9967207e-05
I don't have,0.000112349124,1.555129e-05,-6.507335e-05
I don't want,-0.00020155258,-6.399972e-05,-0.00013725921
Ah wouldn't start,0.000100427824,0.00014489809,0.00016298065
But there weren't,0.00023076989,7.5026524e-05,0.00029482046
There weren't,0.00039061904,0.0004708435,0.0004829524
"The air smelled of flowers, but there weren't",0.0003520469,0.00037390704,0.00039897862
I hadn't seen,1.7031285e-05,7.050186e-05,0.00026520703
We weren't getting,5.4270677e-05,-3.064023e-05,7.6089615e-05
I'd never really thought about Doug's feelings before; I'd always assumed he didn't have,-0.00015505822,-0.00022058967,8.196887e-07
There weren't,0.000411883,0.00017738901,0.0005188864
I don't want,-0.00020102534,-0.0003405902,-0.0001551475
I don't have,1.45959675e-05,-2.3808258e-05,-5.2115643e-05
"The man deals with art as if it's geometry, and there aren't",0.00032208627,0.000376613,0.00034488324
There weren't,0.0005581097,0.0006775367,0.00050935673
There aren't,0.00032657944,1.8030405e-06,0.00021346379
There wasn't,0.0006443892,0.0006136745,0.00047087081
There weren't,0.0004459992,0.00043726916,0.0004883921
There weren't,0.0003468562,0.00045071868,0.0005396989
"And by the way, there aren't",0.0004258089,0.00048220097,0.00027154357
"Since then, I don't give out",5.745832e-06,-4.677559e-06,-4.891358e-05
There aren't,0.00024647135,0.00030395016,0.00040574075
There weren't,0.00038376823,0.0005084686,0.0006900504
I didn't hear,0.00015273337,0.00018207112,8.476597e-05
I still don't see,-0.00014050538,-0.00023198525,-0.00025254177
There aren't,0.0001047418,0.00028649703,0.00034591492
"Besides, this valley's so rugged, there aren't",0.00035170885,0.00036645384,0.0005389093
"He noticed that despite the approaching dusk, there weren't",0.0004372822,0.00058619486,0.0004926908
"She called your department to change her name and address, but we haven't gotten",3.165764e-05,-9.473595e-06,-3.4122328e-05
I don't see,6.078653e-06,0.0001211419,-9.973218e-05
One of the first things I learned as a writer was when in doubt don't throw,0.00014193213,0.0001889889,0.0001276818
You see that there aren't,0.00018522078,0.0002558434,0.00029875943
I don't want,-0.00016478651,-3.659631e-05,-0.0003500396
"And we know it can be done right, because the Ferrets don't have",1.1609324e-05,9.543989e-05,-1.0759501e-06
"Aside from that, there's nothing urgent, because I don't have",-0.00021782324,0.00014126222,8.822575e-06
I don't want,-8.058849e-05,0.00015462664,-0.00041955098
"They, at least, won't have",-0.0002078142,-0.0001289174,-0.00031703344
"And I've got to say, I didn't expect to see",-3.7548703e-05,6.440789e-05,0.00020826845
"Unfortunately, that doesn't give me",-0.00011403877,-6.194205e-05,8.236787e-05
"But if he'd gone into the office early, there wouldn't be",-0.00014869304,-0.00017035205,8.007264e-05
